Time;I ph.angle phase A;I ph.angle phase B;I ph.angle phase C
2019-03-19T04:33:06+01:00;-1.662799;2.510007;1.411371
2019-03-19T04:33:07+01:00;-2.797267;1.069762;0.143031
2019-03-19T04:33:10+01:00;-1.815081;2.321922;-1.079375
2019-03-19T04:33:11+01:00;2.899856;0.967497;-2.961716
2019-03-19T04:33:16+01:00;1.948384;-0.225915;-3.089277
2019-03-19T04:33:17+01:00;0.347371;-2.072207;-3.039517
2019-03-19T04:33:18+01:00;-1.218678;2.711687;-0.514591
2019-03-19T04:33:20+01:00;1.409815;-0.758618;2.455882
2019-03-19T04:33:21+01:00;-0.588534;-3.080101;-2.671139
2019-03-19T04:33:22+01:00;-1.634088;2.470423;-0.445997
2019-03-19T04:33:23+01:00;-3.052438;1.075902;-1.092322
2019-03-19T04:33:24+01:00;2.433477;0.141723;0.166116
2019-03-19T04:33:26+01:00;-1.11017;3.055622;2.157175
2019-03-19T04:33:27+01:00;-2.541202;1.821661;-0.541784
2019-03-19T04:33:28+01:00;2.286403;-0.065082;-2.185089
2019-03-19T04:33:29+01:00;1.052027;-1.00462;1.010681
2019-03-19T04:33:30+01:00;-0.551952;-2.639513;0.297967
2019-03-19T04:33:31+01:00;-2.209174;1.967524;0.972565
2019-03-19T04:33:34+01:00;-1.067818;-3.104051;-2.329374
2019-03-19T04:33:35+01:00;-1.983231;2.240469;1.401602
2019-03-19T04:33:40+01:00;-2.563145;1.701791;-0.046241
2019-03-19T04:33:41+01:00;2.439337;0.099834;-2.347621
2019-03-19T04:33:44+01:00;-1.692073;2.597147;-0.497488
2019-03-19T04:33:45+01:00;-2.434357;1.679278;2.168327
2019-03-19T04:33:46+01:00;null;0.686212;-0.023476
2019-03-19T04:33:47+01:00;1.567321;-0.421184;2.985604
2019-03-19T04:33:48+01:00;0.014418;-2.018099;2.39594
2019-03-19T04:33:50+01:00;-0.948641;-2.878251;1.752803
2019-03-19T04:33:51+01:00;-2.408741;1.815672;-0.432299
2019-03-19T04:33:52+01:00;2.385947;0.324341;-1.758872
2019-03-19T04:33:57+01:00;0.202963;-1.837799;0.01465
2019-03-19T04:33:58+01:00;-1.091006;-3.119175;1.973565
2019-03-19T04:34:04+01:00;1.693093;-0.463967;0.393598
2019-03-19T04:34:05+01:00;0.557682;-1.125501;1.064856
2019-03-19T04:34:12+01:00;-2.334949;1.895621;-0.948159
2019-03-19T04:34:13+01:00;2.52135;0.464068;-1.010826
2019-03-19T04:34:14+01:00;1.347606;-0.626582;-1.32893
2019-03-19T04:34:20+01:00;null;0.26964;-0.127735
2019-03-19T04:34:21+01:00;0.770318;-1.389734;1.551399
2019-03-19T04:34:22+01:00;-1.250994;2.860618;0.153344
2019-03-19T04:34:27+01:00;2.652127;0.73427;-1.590071
2019-03-19T04:34:28+01:00;1.212928;-0.751756;3.134626
2019-03-19T04:34:31+01:00;1.697691;-0.302477;-2.270148
2019-03-19T04:34:32+01:00;-1.474828;2.749155;-0.585859
2019-03-19T04:34:33+01:00;-2.254794;2.036939;0.100157
2019-03-19T04:34:34+01:00;2.909451;0.801425;-0.443366
2019-03-19T04:34:35+01:00;1.635243;-0.350042;-1.520019
2019-03-19T04:34:37+01:00;-2.062129;2.178329;-3.060192
2019-03-19T04:34:38+01:00;-2.998474;1.304481;-1.632564
2019-03-19T04:34:39+01:00;1.31385;-0.906365;-1.11495
2019-03-19T04:34:44+01:00;1.147781;-1.189827;2.837292
2019-03-19T04:34:45+01:00;-0.17612;-2.266804;0.322205
2019-03-19T04:34:46+01:00;-1.467358;2.647498;0.278599
2019-03-19T04:34:53+01:00;3.052171;0.971466;-1.902597
2019-03-19T04:34:54+01:00;1.658852;-0.608279;2.489028
2019-03-19T04:35:00+01:00;-2.533252;1.806774;1.629219
2019-03-19T04:35:01+01:00;2.439726;0.582068;-0.652965
2019-03-19T04:35:04+01:00;-2.916744;1.236596;-0.903207
2019-03-19T04:35:05+01:00;2.094491;0.277091;-2.884841
2019-03-19T04:35:10+01:00;-2.485411;1.628773;-1.421368
2019-03-19T04:35:11+01:00;2.660916;0.148898;2.99165
2019-03-19T04:35:17+01:00;-2.850957;2.031939;-0.241157
2019-03-19T04:35:18+01:00;2.255052;0.797034;-0.265395
2019-03-19T04:35:24+01:00;-2.480803;2.207234;-0.358341
2019-03-19T04:35:25+01:00;2.62612;1.018756;0.711835
2019-03-19T04:35:26+01:00;1.91696;0.428301;-1.594671
2019-03-19T04:35:34+01:00;-2.963526;1.840925;-0.278529
2019-03-19T04:35:35+01:00;2.019208;0.395923;0.117695
2019-03-19T04:35:40+01:00;0.756459;-1.137144;2.888628
2019-03-19T04:35:41+01:00;-0.692753;-2.476624;-2.146153
2019-03-19T04:35:42+01:00;-1.818073;2.83394;null
2019-03-19T04:35:44+01:00;0.3357;-1.058227;1.930897
2019-03-19T04:35:45+01:00;-0.949059;-2.47678;2.241872
2019-03-19T04:35:46+01:00;-2.10307;2.482133;0.744859
2019-03-19T04:35:47+01:00;2.978865;1.450107;1.941996
2019-03-19T04:35:48+01:00;1.821185;0.198852;-3.079524
2019-03-19T04:35:51+01:00;2.866641;1.346982;0.907793
2019-03-19T04:35:52+01:00;1.297141;-0.298892;-2.434873
2019-03-19T04:35:57+01:00;-1.039757;-2.555604;1.076067
2019-03-19T04:35:58+01:00;-2.691386;2.246469;-0.125818
2019-03-19T04:35:59+01:00;2.212637;0.902724;-2.685262
2019-03-19T04:36:04+01:00;-0.030277;-1.674617;-1.010163
2019-03-19T04:36:05+01:00;-1.285397;-2.984629;0.033441
2019-03-19T04:36:08+01:00;-1.704948;3.081134;-2.2825
2019-03-19T04:36:09+01:00;2.965159;1.509313;-0.063316
2019-03-19T04:36:10+01:00;1.752403;0.148043;-1.900306
2019-03-19T04:36:11+01:00;0.169486;-1.735765;3.112701
2019-03-19T04:36:12+01:00;-1.364903;-2.953122;-1.710109
2019-03-19T04:36:14+01:00;null;null;-1.28594
2019-03-19T04:36:15+01:00;0.011957;-1.515956;2.002908
2019-03-19T04:36:16+01:00;-1.1683;-2.685879;0.827939
2019-03-19T04:36:21+01:00;-2.370759;2.391037;0.4001
2019-03-19T04:36:22+01:00;2.976332;1.483183;0.153266
2019-03-19T04:36:27+01:00;1.990073;0.422131;-1.068039
2019-03-19T04:36:28+01:00;0.817883;-1.089198;-0.060471
2019-03-19T04:36:29+01:00;-0.802005;-2.509579;2.339534
2019-03-19T04:36:32+01:00;0.471366;-1.095877;3.062457
2019-03-19T04:36:33+01:00;-0.64812;-2.094507;1.966781
2019-03-19T04:36:34+01:00;-1.930953;2.607272;-0.174686
2019-03-19T04:36:35+01:00;2.655518;0.96896;-1.633728
2019-03-19T04:36:38+01:00;0.363099;-1.302192;1.696511
2019-03-19T04:36:39+01:00;2.717659;1.151105;-1.570831
2019-03-19T04:36:45+01:00;2.599513;1.156291;-0.417193
2019-03-19T04:36:46+01:00;1.264207;-0.458198;-1.998212
2019-03-19T04:36:49+01:00;2.727842;1.031716;-0.893458
2019-03-19T04:36:50+01:00;1.443505;-0.090747;-2.199337
2019-03-19T04:36:51+01:00;0.605574;-1.124988;2.608982
2019-03-19T04:36:52+01:00;-0.654943;-2.123435;-1.140497
2019-03-19T04:36:55+01:00;1.892165;0.1844;0.519077
2019-03-19T04:36:56+01:00;0.865944;-0.941499;-2.658973
2019-03-19T04:36:57+01:00;-0.245593;null;2.456546
2019-03-19T04:36:58+01:00;-1.106537;-2.588081;0.53815
2019-03-19T04:36:59+01:00;-1.958567;2.656695;1.140386
2019-03-19T04:37:02+01:00;0.548001;-1.034163;2.174596
2019-03-19T04:37:03+01:00;-0.277945;-2.059692;2.46676
2019-03-19T04:37:04+01:00;-1.444615;-3.067116;1.258486
2019-03-19T04:37:05+01:00;-2.928174;1.730351;-0.854401
2019-03-19T04:37:08+01:00;0.858588;-0.805966;2.345776
2019-03-19T04:37:09+01:00;-0.446737;-1.5949;2.840764
2019-03-19T04:37:12+01:00;2.480441;0.839158;-2.29267
2019-03-19T04:37:13+01:00;1.768965;0.436197;0.914225
2019-03-19T04:37:14+01:00;1.038091;-0.559396;2.550617
2019-03-19T04:37:15+01:00;-0.442588;-1.697169;-0.578515
2019-03-19T04:37:16+01:00;-1.637925;3.058371;2.121774
2019-03-19T04:37:19+01:00;1.244771;-0.487905;1.415818
2019-03-19T04:37:20+01:00;2.153517;0.711798;-2.466308
2019-03-19T04:37:21+01:00;0.343044;-1.340579;-2.621029
2019-03-19T04:37:22+01:00;-0.509122;-2.248842;2.890862
2019-03-19T04:37:25+01:00;1.67691;0.052964;-0.024923
2019-03-19T04:37:26+01:00;0.748906;-0.63537;2.289706
2019-03-19T04:37:27+01:00;-0.131907;-1.754635;2.544641
2019-03-19T04:37:28+01:00;-1.026167;-2.818653;0.974852
2019-03-19T04:37:29+01:00;-2.90628;1.873134;-1.579349
2019-03-19T04:37:32+01:00;-2.702361;1.919114;-1.439485
2019-03-19T04:37:33+01:00;2.117999;0.492812;-2.985782
2019-03-19T04:37:35+01:00;-2.68745;2.232524;-1.451149
2019-03-19T04:37:36+01:00;2.121833;0.59279;-2.93122
2019-03-19T04:37:37+01:00;0.758188;-0.841933;1.890429
2019-03-19T04:37:38+01:00;-0.692729;-2.432266;0.560195
2019-03-19T04:37:39+01:00;-2.548562;2.20311;-1.275806
2019-03-19T04:37:42+01:00;-2.045198;2.667789;-0.760884
2019-03-19T04:37:43+01:00;2.446027;0.83145;-2.535599
2019-03-19T04:37:44+01:00;1.053387;null;2.398938
2019-03-19T04:37:45+01:00;-0.835425;-2.502372;0.406357
2019-03-19T04:37:46+01:00;-2.633826;1.986485;-1.361913
2019-03-19T04:37:49+01:00;-2.413;2.239747;-1.119507
2019-03-19T04:37:50+01:00;2.192727;0.546186;-2.946047
2019-03-19T04:37:52+01:00;1.022528;-0.404498;2.082826
2019-03-19T04:37:53+01:00;-0.388919;-2.175696;0.78744
2019-03-19T04:37:54+01:00;-2.089558;2.650418;-0.914124
2019-03-19T04:37:55+01:00;2.689918;0.926986;-2.359741
2019-03-19T04:37:56+01:00;0.859127;-0.721247;2.080283
2019-03-19T04:37:59+01:00;-1.627988;3.052721;-0.364833
2019-03-19T04:38:00+01:00;-3.071634;1.601398;-1.909087
2019-03-19T04:38:01+01:00;1.813867;0.244901;2.960941
2019-03-19T04:38:02+01:00;0.044834;-1.445815;1.20413
2019-03-19T04:38:03+01:00;-1.845049;2.958709;-0.634952
2019-03-19T04:38:06+01:00;-1.429822;-2.95352;-0.233682
2019-03-19T04:38:07+01:00;-2.845618;1.912359;-1.651743
2019-03-19T04:38:12+01:00;0.697689;-1.031728;1.908718
2019-03-19T04:38:13+01:00;-0.650138;-2.157718;0.52875
2019-03-19T04:38:14+01:00;-2.35042;2.191786;-1.150554
2019-03-19T04:38:16+01:00;-0.821939;-2.366954;0.292487
2019-03-19T04:38:17+01:00;-2.090049;2.73617;-0.980631
2019-03-19T04:38:18+01:00;2.845971;1.328115;-2.182888
2019-03-19T04:38:19+01:00;1.182611;-0.505886;2.351795
2019-03-19T04:38:20+01:00;-0.047862;-1.524506;1.132875
2019-03-19T04:38:22+01:00;1.758145;0.153612;2.892243
2019-03-19T04:38:23+01:00;0.423301;-1.137585;1.568189
2019-03-19T04:38:24+01:00;-1.360104;-3.122586;-0.325907
2019-03-19T04:38:25+01:00;-2.684219;2.055234;-1.552994
2019-03-19T04:38:26+01:00;2.213853;0.589493;-2.892151
2019-03-19T04:38:27+01:00;0.795045;null;null
2019-03-19T04:38:29+01:00;2.644612;1.154445;-2.504162
2019-03-19T04:38:30+01:00;1.139485;-0.600558;2.390898
2019-03-19T04:38:31+01:00;-0.190832;-1.787843;0.935055
2019-03-19T04:38:36+01:00;-2.437567;2.237207;-1.198381
2019-03-19T04:38:37+01:00;2.196561;0.701154;-2.792405
2019-03-19T04:38:42+01:00;-0.373931;-2.070437;0.752867
2019-03-19T04:38:43+01:00;-1.649266;2.893245;-0.439973
2019-03-19T04:38:44+01:00;-2.961495;1.636075;-1.83808
2019-03-19T04:38:46+01:00;-1.495705;-3.11533;-0.261753
2019-03-19T04:38:47+01:00;-2.816052;2.094686;-1.58348
2019-03-19T04:38:48+01:00;1.79308;0.080826;2.934955
2019-03-19T04:38:53+01:00;-0.839679;-2.398012;0.464307
2019-03-19T04:38:54+01:00;-2.587039;2.270064;-1.287501
2019-03-19T04:38:57+01:00;-2.736595;1.975906;-1.552473
2019-03-19T04:38:58+01:00;2.152222;0.612991;-2.937601
2019-03-19T04:38:59+01:00;null;-0.619991;1.961294
2019-03-19T04:39:00+01:00;-0.824778;-2.508492;0.349333
2019-03-19T04:39:01+01:00;-2.577921;2.233762;-1.392236
2019-03-19T04:39:03+01:00;-0.719508;-2.572292;0.477465
2019-03-19T04:39:04+01:00;-2.121492;2.598788;-0.982955
2019-03-19T04:39:05+01:00;2.55802;1.015392;-2.565576
2019-03-19T04:39:09+01:00;null;null;2.480252
2019-03-19T04:39:10+01:00;-0.10447;-1.643811;1.086662
2019-03-19T04:39:11+01:00;-1.534077;-3.03262;-0.453497
2019-03-19T04:39:17+01:00;0.245523;-1.364778;1.445326
2019-03-19T04:39:18+01:00;-1.453591;3.108632;-0.236727
2019-03-19T04:39:23+01:00;2.384588;1.028449;-2.716677
2019-03-19T04:39:24+01:00;1.036451;-0.443812;2.245399
2019-03-19T04:39:27+01:00;-0.55168;-2.194293;0.66913
2019-03-19T04:39:28+01:00;-2.238586;2.489836;-0.992419
2019-03-19T04:39:29+01:00;2.25711;0.620311;null
2019-03-19T04:39:32+01:00;-2.134022;2.548063;-0.998292
2019-03-19T04:39:33+01:00;2.415533;1.016548;-2.712734
2019-03-19T04:39:40+01:00;-1.387342;-2.821217;-0.274173
2019-03-19T04:39:41+01:00;-2.808743;1.954519;-1.5373
2019-03-19T04:39:44+01:00;-2.492702;2.244512;-1.195023
2019-03-19T04:39:45+01:00;2.400421;0.694933;-2.692473
2019-03-19T04:39:46+01:00;0.995687;-0.5269;2.121224
2019-03-19T04:39:47+01:00;-0.401674;-1.936663;0.804962
2019-03-19T04:39:48+01:00;-2.236305;2.457638;-1.081416
2019-03-19T04:39:50+01:00;-1.090472;-2.864114;0.123393
2019-03-19T04:39:51+01:00;-3.001298;1.435637;-1.785106
2019-03-19T04:39:52+01:00;1.497566;-0.206988;2.711032
2019-03-19T04:39:57+01:00;-2.779614;1.647295;-1.678538
2019-03-19T04:39:58+01:00;1.950734;0.290871;3.091746
2019-03-19T04:39:59+01:00;0.324326;-1.294577;1.479674
2019-03-19T04:40:04+01:00;1.867936;0.35861;2.948604
2019-03-19T04:40:05+01:00;0.012282;-1.377075;1.038755
2019-03-19T04:40:13+01:00;-1.054504;-2.534394;0.171533
2019-03-19T04:40:14+01:00;-2.735533;1.991204;-1.561944
2019-03-19T04:40:19+01:00;0.252747;-1.165739;1.421478
2019-03-19T04:40:20+01:00;-0.931893;-2.618443;0.252683
2019-03-19T04:40:27+01:00;1.005484;-0.610781;2.15227
2019-03-19T04:40:28+01:00;-0.747818;-2.344542;0.410809
2019-03-19T04:40:29+01:00;-2.432929;2.15607;-1.191908
2019-03-19T04:40:37+01:00;0.062122;-1.79078;1.213442
2019-03-19T04:40:38+01:00;-1.609373;3.007854;-0.531275
2019-03-19T04:40:39+01:00;-2.952552;1.506416;-1.796738
2019-03-19T04:40:44+01:00;0.674751;-0.90287;1.875018
2019-03-19T04:40:45+01:00;-0.910464;-2.51679;0.28858
2019-03-19T04:40:46+01:00;-2.936773;1.844268;-1.722801
2019-03-19T04:40:53+01:00;-2.718922;1.971812;-1.556862
2019-03-19T04:40:54+01:00;2.2415;0.911764;-2.809966
2019-03-19T04:40:55+01:00;0.528263;-1.389322;null
2019-03-19T04:41:00+01:00;-1.98896;2.149399;-0.855568
2019-03-19T04:41:01+01:00;2.922415;0.775061;-2.103983
2019-03-19T04:41:10+01:00;-1.832915;2.299789;-0.710723
2019-03-19T04:41:11+01:00;2.717504;0.566288;-2.494279
2019-03-19T04:41:12+01:00;1.410787;-0.741788;2.558284
2019-03-19T04:41:17+01:00;-2.501208;1.638669;-1.304992
2019-03-19T04:41:18+01:00;2.102096;-0.047354;-2.981234
2019-03-19T04:41:25+01:00;-1.822082;2.316555;-0.682572
2019-03-19T04:41:26+01:00;2.741264;0.601807;-2.457462
2019-03-19T04:41:27+01:00;0.686441;null;null
2019-03-19T04:41:34+01:00;-0.642285;-2.779274;0.495912
2019-03-19T04:41:35+01:00;-2.296384;1.84572;-1.231091
2019-03-19T04:41:40+01:00;-0.792461;-2.952703;0.317626
2019-03-19T04:41:41+01:00;-2.909641;1.226087;-1.732919
2019-03-19T04:41:42+01:00;1.737903;-0.406488;2.86952
2019-03-19T04:41:45+01:00;0.425869;-1.731529;1.576432
2019-03-19T04:41:46+01:00;-1.693668;2.413503;-0.536016
2019-03-19T04:41:47+01:00;2.55197;0.397426;-2.683861
2019-03-19T04:41:48+01:00;0.819566;-1.328454;1.887344
2019-03-19T04:41:51+01:00;-0.05987;-2.201362;1.058734
2019-03-19T04:41:52+01:00;-1.793782;2.340827;-0.683716
2019-03-19T04:41:58+01:00;-1.670451;2.461442;-0.585388
2019-03-19T04:41:59+01:00;3.010675;0.854284;-2.196794
2019-03-19T04:42:02+01:00;1.895379;-0.259655;2.915263
2019-03-19T04:42:03+01:00;0.078585;-2.083746;1.166754
2019-03-19T04:42:04+01:00;-1.714704;2.420654;-0.604243
2019-03-19T04:42:05+01:00;-3.108311;1.021888;-1.881694
2019-03-19T04:42:08+01:00;2.504983;0.358853;-2.583467
2019-03-19T04:42:09+01:00;0.464059;-1.706579;1.659509
2019-03-19T04:42:10+01:00;-1.203823;null;null
2019-03-19T04:42:15+01:00;0.848152;-1.290907;2.028064
2019-03-19T04:42:16+01:00;-0.77049;-2.915709;0.33362
2019-03-19T04:42:21+01:00;-2.705087;1.424844;-1.606971
2019-03-19T04:42:22+01:00;2.337111;0.177989;-2.804501
2019-03-19T04:42:25+01:00;3.082335;0.920468;-2.090246
2019-03-19T04:42:26+01:00;1.382903;-0.771119;2.439237
2019-03-19T04:42:27+01:00;-0.257622;-2.41957;0.870961
2019-03-19T04:42:28+01:00;-1.583192;2.565206;-0.401818
2019-03-19T04:42:29+01:00;2.977626;0.826747;-2.126332
2019-03-19T04:42:32+01:00;-2.794953;1.353336;-1.73116
2019-03-19T04:42:33+01:00;-0.357197;-2.52489;0.84495
2019-03-19T04:42:38+01:00;2.950534;0.781789;-2.198514
2019-03-19T04:42:39+01:00;1.572873;-0.573904;2.776891
2019-03-19T04:42:40+01:00;0.435652;-1.693538;1.568347
2019-03-19T04:42:42+01:00;null;0.060999;-2.829858
2019-03-19T04:42:43+01:00;0.823175;-1.321059;1.942831
2019-03-19T04:42:44+01:00;-0.894502;-3.044209;0.183925
2019-03-19T04:42:45+01:00;-2.271098;1.860687;-1.107566
2019-03-19T04:42:46+01:00;2.219637;0.08391;-2.84541
2019-03-19T04:42:49+01:00;2.745811;0.597619;-2.323223
2019-03-19T04:42:50+01:00;1.290813;-0.870774;2.402673
2019-03-19T04:42:55+01:00;-1.680843;2.479455;-0.515958
2019-03-19T04:42:56+01:00;-3.088303;1.057259;-1.94315
2019-03-19T04:42:57+01:00;1.892144;-0.244407;-3.12622
2019-03-19T04:42:59+01:00;-1.974107;2.153145;-0.88184
2019-03-19T04:43:00+01:00;2.946666;0.793284;-2.242849
2019-03-19T04:43:01+01:00;1.238249;-0.916069;2.307764
2019-03-19T04:43:02+01:00;-0.446326;-2.609864;0.687468
2019-03-19T04:43:03+01:00;-1.85251;2.282763;-0.708987
2019-03-19T04:43:06+01:00;-1.021788;3.12789;0.131962
2019-03-19T04:43:07+01:00;-2.347548;1.786528;-1.359909
2019-03-19T04:43:08+01:00;2.597957;0.444891;-2.546869
2019-03-19T04:43:09+01:00;1.191381;-0.954765;2.355724
2019-03-19T04:43:10+01:00;-0.418695;-2.579278;0.651613
2019-03-19T04:43:13+01:00;0.09648;-2.041157;1.196165
2019-03-19T04:43:14+01:00;-1.672675;2.468628;-0.641488
2019-03-19T04:43:15+01:00;2.591627;0.437324;-2.602177
2019-03-19T04:43:16+01:00;0.872023;-1.283455;1.986808
2019-03-19T04:43:19+01:00;2.082277;-0.074388;-2.001228
2019-03-19T04:43:20+01:00;1.718962;-0.418516;-1.102443
2019-03-19T04:43:23+01:00;-1.832149;2.294747;-2.686621
2019-03-19T04:43:24+01:00;-2.65566;1.47251;-0.016955
2019-03-19T04:43:25+01:00;2.146167;null;-1.421914
2019-03-19T04:43:26+01:00;1.191996;-0.958511;2.54428
2019-03-19T04:43:27+01:00;-0.402448;-2.562529;2.793926
2019-03-19T04:43:30+01:00;2.755133;0.604624;-0.705332
2019-03-19T04:43:31+01:00;1.999472;-0.147395;-0.798325
2019-03-19T04:43:32+01:00;1.154762;-0.996627;-0.802305
2019-03-19T04:43:33+01:00;0.294336;-1.849664;1.681506
2019-03-19T04:43:36+01:00;-1.201033;2.931817;1.395055
2019-03-19T04:43:37+01:00;-1.889927;2.247804;0.784873
2019-03-19T04:43:38+01:00;-2.684138;1.42986;0.041261
2019-03-19T04:43:39+01:00;2.802874;0.641756;0.346483
2019-03-19T04:43:40+01:00;2.211787;0.047603;null
2019-03-19T04:43:42+01:00;-1.217264;2.923753;0.292751
2019-03-19T04:43:43+01:00;-2.552794;1.576412;0.106249
2019-03-19T04:43:44+01:00;2.515599;0.389223;0.867236
2019-03-19T04:43:45+01:00;1.57429;-0.579318;-0.002104
2019-03-19T04:43:46+01:00;0.783537;-1.378036;-1.634332
2019-03-19T04:43:49+01:00;-2.600616;1.540303;-0.375177
2019-03-19T04:43:50+01:00;3.077435;0.921418;0.998605
2019-03-19T04:43:53+01:00;-1.453882;2.681107;1.150426
2019-03-19T04:43:54+01:00;-2.271284;1.860241;2.110949
2019-03-19T04:43:55+01:00;-3.001724;1.121713;-1.422928
2019-03-19T04:43:56+01:00;1.840451;-0.306326;-3.043861
2019-03-19T04:43:57+01:00;0.476938;-1.656818;-2.090174
2019-03-19T04:44:00+01:00;-2.472567;1.667454;1.428215
2019-03-19T04:44:01+01:00;3.100278;0.942008;-0.474326
2019-03-19T04:44:02+01:00;2.333697;0.185127;-1.196387
2019-03-19T04:44:03+01:00;1.135064;-1.004884;-3.005056
2019-03-19T04:44:06+01:00;-3.089764;1.04181;-0.902419
2019-03-19T04:44:07+01:00;2.463187;0.311103;-1.237215
2019-03-19T04:44:10+01:00;-1.358477;2.77793;-2.836255
2019-03-19T04:44:11+01:00;-2.116781;2.021033;-0.03962
2019-03-19T04:44:12+01:00;-2.911255;null;-1.487848
2019-03-19T04:44:13+01:00;2.622796;0.473795;-2.316894
2019-03-19T04:44:14+01:00;1.179852;-0.969982;-2.473454
2019-03-19T04:44:16+01:00;-2.065327;2.059532;0.169505
2019-03-19T04:44:17+01:00;-2.903507;1.230891;0.673434
2019-03-19T04:44:18+01:00;2.306936;0.162075;-1.77533
2019-03-19T04:44:19+01:00;1.575182;-0.58442;-1.003258
2019-03-19T04:44:20+01:00;0.495924;-1.65831;-3.115637
2019-03-19T04:44:23+01:00;2.805238;0.655459;-1.519005
2019-03-19T04:44:24+01:00;1.442995;-0.715885;-1.187074
2019-03-19T04:44:25+01:00;0.406532;-1.742252;2.497402
2019-03-19T04:44:26+01:00;-0.521922;-2.676878;2.797895
2019-03-19T04:44:27+01:00;-1.756982;2.368319;0.228362
2019-03-19T04:44:30+01:00;1.026687;-1.115233;-3.098511
2019-03-19T04:44:31+01:00;0.294876;-1.850307;-2.737998
2019-03-19T04:44:36+01:00;1.045724;-1.109744;-2.537404
2019-03-19T04:44:37+01:00;-0.399357;-2.545669;-2.829378
2019-03-19T04:44:40+01:00;2.441698;0.308738;-2.192773
2019-03-19T04:44:41+01:00;1.237588;-0.928323;-1.416893
2019-03-19T04:44:42+01:00;0.4013;-1.760924;0.01826
2019-03-19T04:44:43+01:00;-0.496621;-2.643674;1.22873
2019-03-19T04:44:44+01:00;-2.103511;2.026125;-0.721254
2019-03-19T04:44:46+01:00;0.667498;-1.486332;2.308049
2019-03-19T04:44:47+01:00;-0.183216;-2.31659;-2.631125
2019-03-19T04:44:48+01:00;-1.048067;3.089043;-2.485637
2019-03-19T04:44:53+01:00;0.316239;-1.843591;2.859962
2019-03-19T04:44:54+01:00;-0.458429;-2.61612;1.607917
2019-03-19T04:44:55+01:00;-1.662697;null;null
2019-03-19T04:45:00+01:00;-1.345815;2.792253;0.820282
2019-03-19T04:45:01+01:00;-2.520905;1.610431;-0.46526
2019-03-19T04:45:08+01:00;-0.843701;-3.002599;-2.876113
2019-03-19T04:45:09+01:00;-1.593874;2.539099;-0.113706
2019-03-19T04:45:10+01:00;-2.618666;1.518412;-1.081267
2019-03-19T04:45:15+01:00;-2.026417;2.111089;1.118608
2019-03-19T04:45:16+01:00;2.78627;0.635671;-1.539858
2019-03-19T04:45:26+01:00;-0.017359;-2.158636;1.122236
2019-03-19T04:45:27+01:00;-0.91327;-3.063398;-2.490242
2019-03-19T04:45:32+01:00;-2.139592;1.991952;0.01325
2019-03-19T04:45:33+01:00;-3.130001;1.014398;-1.415574
2019-03-19T04:45:38+01:00;null;null;1.875309
2019-03-19T04:45:39+01:00;2.770248;0.621972;-0.659654
2019-03-19T04:45:40+01:00;1.626742;-0.509149;-0.432353
2019-03-19T04:45:43+01:00;-2.967459;1.158631;-1.43699
2019-03-19T04:45:44+01:00;1.840554;-0.302152;-2.805703
2019-03-19T04:45:49+01:00;-1.0179;3.113996;0.372571
2019-03-19T04:45:50+01:00;-2.498802;1.62915;1.226647
2019-03-19T04:45:56+01:00;-0.154317;-2.311362;1.397055
2019-03-19T04:45:57+01:00;-1.445836;2.710361;1.465765
2019-03-19T04:46:00+01:00;1.167741;-0.980015;0.248755
2019-03-19T04:46:01+01:00;-0.162547;-2.304972;-1.135609
2019-03-19T04:46:02+01:00;-1.066429;3.075516;-2.052079
2019-03-19T04:46:03+01:00;-1.889634;2.257147;0.242557
2019-03-19T04:46:06+01:00;0.936356;-1.200894;-1.926494
2019-03-19T04:46:07+01:00;-0.347181;-2.482909;1.764972
2019-03-19T04:46:08+01:00;-1.612563;2.514829;-1.460612
2019-03-19T04:46:13+01:00;-0.811425;-2.959734;2.705921
2019-03-19T04:46:14+01:00;-1.798918;2.348824;-0.684279
2019-03-19T04:46:19+01:00;-2.788105;1.352455;-0.589554
2019-03-19T04:46:20+01:00;2.280307;0.113826;0.857148
2019-03-19T04:46:21+01:00;0.897283;null;null
2019-03-19T04:46:23+01:00;-2.182512;1.958963;-0.032721
2019-03-19T04:46:24+01:00;-3.130456;1.019012;-1.38153
2019-03-19T04:46:25+01:00;1.769844;-0.379386;-1.403996
2019-03-19T04:46:26+01:00;0.881355;-1.261624;1.389109
2019-03-19T04:46:27+01:00;0.008768;-2.120804;1.288436
2019-03-19T04:46:30+01:00;1.846539;-0.294207;0.092747
2019-03-19T04:46:31+01:00;0.714347;-1.433551;-0.154082
2019-03-19T04:46:36+01:00;-2.037345;2.09823;-0.429399
2019-03-19T04:46:37+01:00;3.049152;0.892264;-1.944096
2019-03-19T04:46:38+01:00;1.981935;-0.145457;-1.913705
2019-03-19T04:46:41+01:00;-2.142542;1.995343;1.737423
2019-03-19T04:46:42+01:00;-3.015862;1.099121;-0.889134
2019-03-19T04:46:43+01:00;2.39528;0.257457;-0.584511
2019-03-19T04:46:44+01:00;1.470891;-0.682617;-1.106866
2019-03-19T04:46:47+01:00;2.160558;0.011824;-0.971039
