Time;V RMS phase A;V RMS phase B;V RMS phase C
2019-03-19T05:50:09+01:00;230.367401;230.258865;0.044568
2019-03-19T05:50:10+01:00;230.37146;230.24234;0.048505
2019-03-19T05:50:12+01:00;230.360703;230.248795;0.036037
2019-03-19T05:50:13+01:00;230.322037;230.228912;0.03053
2019-03-19T05:50:14+01:00;230.316101;230.235245;0.031142
2019-03-19T05:50:19+01:00;230.334885;230.276917;0.007497
2019-03-19T05:50:20+01:00;230.381668;230.297043;0.029187
2019-03-19T05:50:21+01:00;230.345932;230.240387;0.030103
2019-03-19T05:50:26+01:00;230.322388;230.188324;0.005918
2019-03-19T05:50:27+01:00;230.295303;230.224152;0.004712
2019-03-19T05:50:35+01:00;230.339386;230.24707;0.006366
2019-03-19T05:50:36+01:00;230.323273;230.264526;0.021836
2019-03-19T05:50:41+01:00;230.326141;230.218613;0.005787
2019-03-19T05:50:42+01:00;230.262161;230.172226;0.025628
2019-03-19T05:50:49+01:00;230.29361;230.168594;0.029141
2019-03-19T05:50:50+01:00;230.264709;230.161911;0.026521
2019-03-19T05:50:51+01:00;230.293015;230.187881;0.032886
2019-03-19T05:50:58+01:00;230.214691;230.102631;0.013167
2019-03-19T05:50:59+01:00;230.267044;230.169571;0.032898
2019-03-19T05:51:00+01:00;230.245224;null;null
2019-03-19T05:51:05+01:00;230.183151;230.477158;0.010605
2019-03-19T05:51:06+01:00;230.251083;230.513168;0.013036
2019-03-19T05:51:09+01:00;230.227829;230.530014;0.017692
2019-03-19T05:51:10+01:00;230.249191;230.543396;0.027311
2019-03-19T05:51:11+01:00;230.240067;230.533798;0.007192
2019-03-19T05:51:12+01:00;230.310562;230.621628;0.022535
2019-03-19T05:51:15+01:00;230.184387;230.477753;0.017009
2019-03-19T05:51:16+01:00;230.152451;230.443619;0.019464
2019-03-19T05:51:17+01:00;230.12619;230.420624;0.015383
2019-03-19T05:51:22+01:00;230.229874;230.535416;0.012285
2019-03-19T05:51:23+01:00;230.22319;230.563431;0.006369
2019-03-19T05:51:28+01:00;230.276642;230.569183;0.027265
2019-03-19T05:51:29+01:00;230.207016;230.521576;0.000784
2019-03-19T05:51:30+01:00;230.207245;230.548721;0.014282
2019-03-19T05:51:32+01:00;null;230.551041;0.039352
2019-03-19T05:51:33+01:00;230.208511;230.525009;0.013116
2019-03-19T05:51:34+01:00;230.265747;230.595718;0.048858
2019-03-19T05:51:35+01:00;230.208145;230.512695;0.011603
2019-03-19T05:51:36+01:00;230.192047;230.518387;0.022087
2019-03-19T05:51:39+01:00;230.260376;230.609421;0.014999
2019-03-19T05:51:40+01:00;230.202271;230.523788;0.053795
2019-03-19T05:51:45+01:00;230.233078;230.538773;0.016596
2019-03-19T05:51:46+01:00;230.189682;230.52951;0.017021
2019-03-19T05:51:47+01:00;230.143173;230.463379;0.022851
2019-03-19T05:51:50+01:00;230.194626;230.535385;0.032804
2019-03-19T05:51:51+01:00;230.173538;230.498566;0.012471
2019-03-19T05:51:52+01:00;230.135132;230.501266;0.019954
2019-03-19T05:51:53+01:00;230.159851;230.510468;0.012127
2019-03-19T05:51:56+01:00;230.282333;230.61618;0.022484
2019-03-19T05:51:57+01:00;230.288284;230.615723;0.025129
2019-03-19T05:51:58+01:00;230.32869;230.658371;0.014741
2019-03-19T05:51:59+01:00;230.280624;230.578354;0.003562
2019-03-19T05:52:00+01:00;230.23317;230.558792;0.010123
2019-03-19T05:52:03+01:00;230.268143;230.602463;0.012311
2019-03-19T05:52:04+01:00;230.344849;230.622635;0.018867
2019-03-19T05:52:05+01:00;230.279877;230.599594;0.016101
2019-03-19T05:52:06+01:00;230.239685;230.534714;0.034518
2019-03-19T05:52:09+01:00;230.32547;230.652222;0.03572
2019-03-19T05:52:10+01:00;230.255951;230.564438;0.015431
2019-03-19T05:52:13+01:00;230.293015;230.614822;0.007949
2019-03-19T05:52:14+01:00;230.293732;230.65213;0.031185
2019-03-19T05:52:15+01:00;null;230.567719;0.019148
2019-03-19T05:52:16+01:00;230.31134;230.668701;0.022244
2019-03-19T05:52:17+01:00;230.24115;230.530228;0.023559
2019-03-19T05:52:20+01:00;230.320786;230.641846;0.015309
2019-03-19T05:52:21+01:00;230.270309;230.61351;0.01284
2019-03-19T05:52:22+01:00;230.320755;230.614456;0.021291
2019-03-19T05:52:23+01:00;230.295303;230.620071;0.001296
2019-03-19T05:52:26+01:00;230.255615;230.567596;0.01772
2019-03-19T05:52:27+01:00;230.269943;230.590164;0.035293
2019-03-19T05:52:32+01:00;230.342056;230.647934;0.028875
2019-03-19T05:52:33+01:00;230.389481;230.715744;0.030803
2019-03-19T05:52:34+01:00;230.341171;230.621109;0.036776
2019-03-19T05:52:36+01:00;230.309097;230.62883;0.025244
2019-03-19T05:52:37+01:00;230.322525;230.590668;0.018313
2019-03-19T05:52:38+01:00;230.34404;230.634109;0.023359
2019-03-19T05:52:39+01:00;230.351288;230.64888;0.027369
2019-03-19T05:52:40+01:00;230.358688;230.670609;0.016919
2019-03-19T05:52:43+01:00;230.333389;230.64357;0.022153
2019-03-19T05:52:44+01:00;230.361694;230.617798;0.030354
2019-03-19T05:52:45+01:00;230.334946;230.628464;0.011748
2019-03-19T05:52:46+01:00;230.377563;230.686859;0.021825
2019-03-19T05:52:47+01:00;230.449127;230.759109;0.01908
2019-03-19T05:52:50+01:00;230.35498;230.641541;0.009934
2019-03-19T05:52:51+01:00;230.290741;230.576904;0.0164
2019-03-19T05:52:52+01:00;230.329803;230.627365;0.015017
2019-03-19T05:52:53+01:00;230.300995;230.599472;0.01202
2019-03-19T05:52:56+01:00;230.335739;230.621063;0.017658
2019-03-19T05:52:57+01:00;230.321152;230.635757;0.014982
2019-03-19T05:53:02+01:00;null;230.640335;0.019571
2019-03-19T05:53:03+01:00;230.26918;230.551849;0.006664
2019-03-19T05:53:04+01:00;230.287003;230.630234;0.011714
2019-03-19T05:53:06+01:00;230.300461;230.581223;0.017681
2019-03-19T05:53:07+01:00;230.263016;230.598785;0.024124
2019-03-19T05:53:08+01:00;230.399368;230.701782;0.038824
2019-03-19T05:53:13+01:00;230.351288;230.681442;0.002175
2019-03-19T05:53:14+01:00;230.273422;230.618042;0.019549
2019-03-19T05:53:17+01:00;230.325623;230.698364;0.006235
2019-03-19T05:53:18+01:00;230.272324;230.665894;0.007929
2019-03-19T05:53:19+01:00;230.279205;230.63382;0.027436
2019-03-19T05:53:20+01:00;230.368515;230.734344;0.006621
2019-03-19T05:53:21+01:00;230.376984;230.725128;0.021329
2019-03-19T05:53:23+01:00;230.353394;230.746658;0.011974
2019-03-19T05:53:24+01:00;230.281342;230.671143;0.032352
2019-03-19T05:53:25+01:00;230.271378;230.63121;0.013092
2019-03-19T05:53:30+01:00;230.220993;230.611313;0.032057
2019-03-19T05:53:31+01:00;230.226501;230.674408;0.031906
2019-03-19T05:53:32+01:00;230.256653;230.678375;null
2019-03-19T05:53:36+01:00;null;230.674103;0.006496
2019-03-19T05:53:37+01:00;230.24501;230.670288;0.015766
2019-03-19T05:53:38+01:00;230.204742;230.601822;0.018792
2019-03-19T05:53:43+01:00;230.24852;230.638809;0.012946
2019-03-19T05:53:44+01:00;230.204773;230.595123;0.022853
2019-03-19T05:53:47+01:00;230.303055;230.707779;0.020601
2019-03-19T05:53:48+01:00;230.31366;230.705292;0.001511
2019-03-19T05:53:49+01:00;230.297546;230.640457;0.016066
2019-03-19T05:53:50+01:00;230.353043;230.788528;0.004034
2019-03-19T05:53:51+01:00;230.356934;230.696396;0.01725
2019-03-19T05:53:53+01:00;230.288971;230.705185;0.007676
2019-03-19T05:53:54+01:00;230.261444;230.631012;0.005412
2019-03-19T05:53:55+01:00;230.275299;230.667786;0.021436
2019-03-19T05:54:00+01:00;230.289307;230.659058;0.023741
2019-03-19T05:54:01+01:00;230.241989;230.570038;0.011464
2019-03-19T05:54:02+01:00;230.304871;230.682449;0.05635
2019-03-19T05:54:07+01:00;230.252411;230.605179;0.02184
2019-03-19T05:54:08+01:00;230.219528;230.611603;0.014563
2019-03-19T05:54:16+01:00;230.320023;230.718491;0.005091
2019-03-19T05:54:17+01:00;230.300934;230.6371;0.020945
2019-03-19T05:54:22+01:00;230.217056;230.607651;0.014003
2019-03-19T05:54:23+01:00;230.026886;230.446442;0.004262
2019-03-19T05:54:33+01:00;230.232925;230.601135;0.017719
2019-03-19T05:54:34+01:00;230.188934;230.604843;0.019404
2019-03-19T05:54:39+01:00;230.331635;230.647415;0.02307
2019-03-19T05:54:40+01:00;230.243561;230.621506;0.02836
2019-03-19T05:54:46+01:00;230.186981;230.526733;0.022004
2019-03-19T05:54:47+01:00;230.148392;230.505951;0.016306
2019-03-19T05:54:50+01:00;230.26915;230.622025;0.02609
2019-03-19T05:54:51+01:00;230.258621;230.645309;0.011511
2019-03-19T05:54:56+01:00;230.1875;230.551987;0.011138
2019-03-19T05:54:57+01:00;230.28624;230.655151;0.012774
2019-03-19T05:54:58+01:00;230.26828;230.632492;0.009746
2019-03-19T05:55:00+01:00;null;230.618134;0.01315
2019-03-19T05:55:01+01:00;230.229218;230.596268;0.024043
2019-03-19T05:55:02+01:00;230.221802;230.573593;0.017152
2019-03-19T05:55:03+01:00;230.242722;230.631989;0.016977
2019-03-19T05:55:04+01:00;230.146393;230.535629;0.011552
2019-03-19T05:55:07+01:00;230.21666;230.598495;0.006281
2019-03-19T05:55:08+01:00;230.304901;230.648865;0.014083
2019-03-19T05:55:13+01:00;230.211029;230.594757;0.026234
2019-03-19T05:55:14+01:00;230.243866;230.596771;0.014046
2019-03-19T05:55:15+01:00;230.235001;230.597519;0.016252
2019-03-19T05:55:20+01:00;230.227936;230.53717;0.020756
2019-03-19T05:55:21+01:00;230.241623;230.547729;0.027376
2019-03-19T05:55:26+01:00;230.296265;230.625031;0.023698
2019-03-19T05:55:27+01:00;230.236038;230.560654;0.017305
2019-03-19T05:55:28+01:00;230.277847;230.637863;0.014013
2019-03-19T05:55:31+01:00;230.315277;230.634872;0.027691
2019-03-19T05:55:32+01:00;230.370987;230.700851;0.015249
2019-03-19T05:55:33+01:00;230.359055;230.742966;0.008233
2019-03-19T05:55:34+01:00;230.329391;230.657196;0.017373
2019-03-19T05:55:37+01:00;230.158905;230.50148;0.015313
2019-03-19T05:55:38+01:00;230.270081;230.638245;0.017552
2019-03-19T05:55:43+01:00;null;230.574158;0.021848
2019-03-19T05:55:44+01:00;230.168808;230.504135;0.010811
2019-03-19T05:55:45+01:00;230.216034;230.545761;0.003588
2019-03-19T05:55:48+01:00;230.161957;230.507507;0.024128
2019-03-19T05:55:49+01:00;230.118729;230.47261;0.021442
2019-03-19T05:55:50+01:00;230.111221;230.447937;0.017285
2019-03-19T05:55:51+01:00;230.175293;230.52533;0.019591
2019-03-19T05:55:54+01:00;230.177551;230.526306;0.003197
2019-03-19T05:55:55+01:00;230.214981;230.572296;0.002623
2019-03-19T05:55:56+01:00;230.169296;230.512177;0.016191
2019-03-19T05:55:57+01:00;230.251602;230.598892;0.025476
2019-03-19T05:55:58+01:00;230.190063;230.521622;0.001647
2019-03-19T05:56:01+01:00;230.230881;230.541229;0.010933
2019-03-19T05:56:02+01:00;230.219482;230.552582;0.018013
2019-03-19T05:56:05+01:00;230.192627;230.49736;0.019669
2019-03-19T05:56:06+01:00;230.215775;230.507675;0.006656
2019-03-19T05:56:07+01:00;230.190567;230.514145;0.013957
2019-03-19T05:56:08+01:00;230.20517;230.564621;0.031795
2019-03-19T05:56:11+01:00;230.168137;230.509216;0.015051
2019-03-19T05:56:12+01:00;230.176743;230.493088;0.006712
2019-03-19T05:56:13+01:00;230.210449;230.540115;null
2019-03-19T05:56:14+01:00;230.163849;230.491791;0.019442
2019-03-19T05:56:15+01:00;230.17128;230.526566;0.037005
2019-03-19T05:56:18+01:00;230.161484;230.4655;0.02476
2019-03-19T05:56:19+01:00;230.160675;230.489166;0.020784
2019-03-19T05:56:20+01:00;230.205719;230.516556;0.004203
2019-03-19T05:56:21+01:00;230.241211;230.597794;0.007977
2019-03-19T05:56:24+01:00;230.172287;230.529205;0.00865
2019-03-19T05:56:25+01:00;230.248032;230.581039;0.021662
2019-03-19T05:56:28+01:00;230.218292;230.539001;0.007868
2019-03-19T05:56:29+01:00;230.258652;230.585144;0.021851
2019-03-19T05:56:30+01:00;230.28714;230.622055;0.020793
2019-03-19T05:56:31+01:00;230.259918;230.592026;0.022621
2019-03-19T05:56:32+01:00;230.271301;230.580933;0.024952
2019-03-19T05:56:35+01:00;230.256897;230.571228;0.022151
2019-03-19T05:56:36+01:00;230.199921;230.541016;0.022577
2019-03-19T05:56:37+01:00;230.138016;230.465454;0.009069
2019-03-19T05:56:38+01:00;230.199829;230.511154;0.013469
2019-03-19T05:56:41+01:00;230.280441;230.598877;0.033175
2019-03-19T05:56:42+01:00;230.286697;230.620178;0.031339
2019-03-19T05:56:43+01:00;230.244537;230.602936;0.035943
2019-03-19T05:56:44+01:00;230.222839;230.536255;0.022566
2019-03-19T05:56:45+01:00;230.119934;230.439209;0.019835
2019-03-19T05:56:48+01:00;230.155487;230.48378;0.014834
2019-03-19T05:56:49+01:00;230.255539;230.596939;0.031637
2019-03-19T05:56:51+01:00;230.157822;230.499405;0.024027
2019-03-19T05:56:52+01:00;230.203964;230.541855;0.013878
2019-03-19T05:56:53+01:00;230.16507;230.488815;0.031303
2019-03-19T05:56:54+01:00;230.142624;230.483536;0.015538
2019-03-19T05:56:55+01:00;230.180054;230.498734;0.016111
2019-03-19T05:56:58+01:00;230.254028;230.592194;0.001476
2019-03-19T05:56:59+01:00;230.105118;230.448441;0.029079
2019-03-19T05:57:00+01:00;230.159149;230.485321;0.011815
2019-03-19T05:57:01+01:00;230.227478;230.557053;0.016692
2019-03-19T05:57:02+01:00;230.251892;230.6064;0.014581
2019-03-19T05:57:05+01:00;230.106567;230.430313;0.03037
2019-03-19T05:57:06+01:00;230.115326;230.474808;0.004667
2019-03-19T05:57:11+01:00;230.161667;230.474655;0.016619
2019-03-19T05:57:12+01:00;230.234207;230.546188;0.014158
2019-03-19T05:57:13+01:00;230.264771;null;null
2019-03-19T05:57:15+01:00;230.180481;230.461288;0.007784
2019-03-19T05:57:16+01:00;230.27005;230.562469;0.01875
2019-03-19T05:57:17+01:00;230.177032;230.450928;0.021328
2019-03-19T05:57:18+01:00;230.184937;230.452133;0.014359
2019-03-19T05:57:19+01:00;230.095886;230.347809;0.02855
2019-03-19T05:57:21+01:00;230.166977;230.468338;0.005619
2019-03-19T05:57:22+01:00;230.171646;230.445862;0.008004
2019-03-19T05:57:23+01:00;230.165558;230.460159;0.020662
2019-03-19T05:57:28+01:00;230.248871;230.469772;0.021625
2019-03-19T05:57:29+01:00;230.126785;230.394852;0.05018
2019-03-19T05:57:30+01:00;230.129776;230.389069;0.012479
2019-03-19T05:57:32+01:00;230.136963;230.410843;0.016014
2019-03-19T05:57:33+01:00;230.118301;230.409927;0.011318
2019-03-19T05:57:34+01:00;230.141541;230.44339;0.025658
2019-03-19T05:57:35+01:00;230.096802;230.352692;0.016064
2019-03-19T05:57:36+01:00;230.175354;230.457352;0.033465
2019-03-19T05:57:38+01:00;230.114624;230.361877;0.006005
2019-03-19T05:57:39+01:00;230.033707;230.307068;0.009604
2019-03-19T05:57:40+01:00;230.01123;230.305267;0.016769
2019-03-19T05:57:41+01:00;230.08667;230.330353;0.001538
2019-03-19T05:57:42+01:00;230.097244;230.380035;0.014775
2019-03-19T05:57:43+01:00;230.152695;230.438004;0.014413
2019-03-19T05:57:45+01:00;230.042633;230.303528;0.010555
2019-03-19T05:57:46+01:00;230.129395;230.413254;0.023524
2019-03-19T05:57:47+01:00;230.090485;230.361786;0.009186
2019-03-19T05:57:52+01:00;230.124771;230.395569;0.01624
2019-03-19T05:57:53+01:00;230.199753;230.462601;0.008235
2019-03-19T05:57:58+01:00;230.189423;230.462341;0.035975
2019-03-19T05:57:59+01:00;230.156189;230.448441;0.039506
2019-03-19T05:58:00+01:00;230.101685;230.427536;0.036386
2019-03-19T05:58:02+01:00;230.16954;230.471756;0.010033
2019-03-19T05:58:03+01:00;230.188446;230.477219;0.042491
2019-03-19T05:58:04+01:00;230.18428;230.482498;0.032222
2019-03-19T05:58:07+01:00;230.111526;230.385315;0.031683
2019-03-19T05:58:08+01:00;230.115265;230.403488;0.006917
2019-03-19T05:58:15+01:00;null;230.446777;0.023135
2019-03-19T05:58:16+01:00;229.708679;230.433441;0.016902
2019-03-19T05:58:17+01:00;229.667542;230.421295;0.025946
2019-03-19T05:58:22+01:00;229.65567;230.416214;0.007535
2019-03-19T05:58:23+01:00;229.620651;230.358627;0.004325
2019-03-19T05:58:31+01:00;229.594315;230.335251;0.023257
2019-03-19T05:58:32+01:00;229.645355;230.42012;0.013533
2019-03-19T05:58:39+01:00;229.472687;230.22226;0.019464
2019-03-19T05:58:40+01:00;229.493042;230.235367;0.016602
2019-03-19T05:58:46+01:00;229.468872;230.216888;0.02833
2019-03-19T05:58:47+01:00;229.55481;230.314362;0.019257
2019-03-19T05:58:54+01:00;229.626526;230.43103;0.036088
2019-03-19T05:58:55+01:00;229.668945;230.433472;0.007521
2019-03-19T05:58:56+01:00;229.678604;230.429871;0.020818
2019-03-19T05:58:59+01:00;229.697052;230.468292;0.020567
2019-03-19T05:59:00+01:00;229.649948;230.422607;0.02067
2019-03-19T05:59:01+01:00;229.717346;230.492157;0.031795
2019-03-19T05:59:02+01:00;229.64389;230.418121;0.011127
2019-03-19T05:59:05+01:00;229.682785;230.448547;0.013704
2019-03-19T05:59:06+01:00;229.654587;230.407089;0.039763
2019-03-19T05:59:11+01:00;null;null;0.012157
2019-03-19T05:59:12+01:00;229.617065;230.37294;0.002338
2019-03-19T05:59:13+01:00;229.624695;230.357391;0.004566
2019-03-19T05:59:18+01:00;229.617233;230.367447;0.006983
2019-03-19T05:59:19+01:00;229.674423;230.41304;0.011713
2019-03-19T05:59:24+01:00;229.568039;230.342651;0.021119
2019-03-19T05:59:25+01:00;229.613541;230.379425;0.02351
2019-03-19T05:59:26+01:00;229.593903;230.358475;0.016683
2019-03-19T05:59:29+01:00;229.577042;230.354462;0.015193
2019-03-19T05:59:30+01:00;229.574997;230.349411;0.03164
2019-03-19T05:59:31+01:00;229.575607;230.33963;0.014001
2019-03-19T05:59:32+01:00;229.606766;230.384323;0.039251
2019-03-19T05:59:35+01:00;229.600723;230.386093;0.042919
2019-03-19T05:59:36+01:00;229.588318;230.355499;0.033953
2019-03-19T05:59:42+01:00;229.668594;230.437149;0.045922
2019-03-19T05:59:43+01:00;229.642578;230.366501;0.021314
2019-03-19T05:59:46+01:00;229.696823;230.419128;0.018387
2019-03-19T05:59:47+01:00;229.617722;230.365753;0.011562
2019-03-19T05:59:48+01:00;229.670258;230.425461;0.021978
2019-03-19T05:59:49+01:00;229.682632;230.450928;0.013612
2019-03-19T05:59:52+01:00;229.771942;230.530182;0.016033
2019-03-19T05:59:53+01:00;229.777588;230.544159;0.02451
2019-03-19T05:59:54+01:00;229.691696;null;null
2019-03-19T05:59:59+01:00;229.76622;230.536636;0.018175
2019-03-19T06:00:00+01:00;229.742386;230.514771;0.003674
2019-03-19T06:00:03+01:00;229.740524;230.51326;0.008994
2019-03-19T06:00:04+01:00;229.792068;230.5625;0.029208
2019-03-19T06:00:05+01:00;229.684952;230.4664;0.023556
2019-03-19T06:00:06+01:00;229.62822;230.382736;0.027442
2019-03-19T06:00:09+01:00;229.754684;230.499878;0.009491
2019-03-19T06:00:10+01:00;229.827011;230.580658;0.04456
2019-03-19T06:00:11+01:00;229.818604;230.581406;0.042988
2019-03-19T06:00:12+01:00;229.905609;230.650146;0.003393
2019-03-19T06:00:13+01:00;229.857376;230.592865;0.023066
2019-03-19T06:00:16+01:00;229.683167;230.417221;0.028095
2019-03-19T06:00:17+01:00;229.707825;230.46228;0.018946
2019-03-19T06:00:18+01:00;229.850494;230.569626;0.026823
2019-03-19T06:00:19+01:00;229.86676;230.57692;0.020527
2019-03-19T06:00:22+01:00;229.768387;230.528015;0.021413
2019-03-19T06:00:23+01:00;229.728012;230.493378;0.010356
2019-03-19T06:00:26+01:00;229.727554;230.474579;0.018288
2019-03-19T06:00:27+01:00;229.783951;230.554153;0.025083
2019-03-19T06:00:28+01:00;230.032272;230.753326;0.014412
2019-03-19T06:00:29+01:00;229.858078;230.602066;0.00382
2019-03-19T06:00:30+01:00;229.95549;230.714493;0.022626
2019-03-19T06:00:33+01:00;229.896851;230.66655;0.005846
2019-03-19T06:00:34+01:00;230.00293;230.716965;0.006111
2019-03-19T06:00:35+01:00;229.970444;230.707047;0.002735
2019-03-19T06:00:36+01:00;229.867065;230.609741;0.020406
2019-03-19T06:00:39+01:00;229.850357;230.605225;0.002333
2019-03-19T06:00:40+01:00;229.863358;230.624832;0.033523
2019-03-19T06:00:41+01:00;229.879303;null;null
2019-03-19T06:00:43+01:00;229.94426;230.642853;0.006862
2019-03-19T06:00:44+01:00;229.905182;230.607758;0.022368
2019-03-19T06:00:45+01:00;229.895493;230.621811;0.013704
2019-03-19T06:00:46+01:00;229.909729;230.652084;0.022458
2019-03-19T06:00:47+01:00;229.929337;230.616531;0.007831
2019-03-19T06:00:49+01:00;229.902435;230.681061;0.005782
2019-03-19T06:00:50+01:00;229.905945;230.659607;0.010729
2019-03-19T06:00:51+01:00;229.890076;230.611908;0.010246
2019-03-19T06:00:52+01:00;229.893127;230.649216;0.014979
2019-03-19T06:00:53+01:00;229.871994;230.611633;0.016595
2019-03-19T06:00:56+01:00;229.90657;230.628433;0.025223
2019-03-19T06:00:57+01:00;229.883636;230.595871;0.032657
2019-03-19T06:00:58+01:00;229.907471;230.6315;0.038028
2019-03-19T06:00:59+01:00;229.945251;230.68161;0.027097
2019-03-19T06:01:00+01:00;229.915192;230.653336;0.023956
2019-03-19T06:01:03+01:00;229.834396;230.562103;0.028566
2019-03-19T06:01:04+01:00;229.863571;230.563416;0.021398
2019-03-19T06:01:09+01:00;229.764404;230.527832;0.027392
2019-03-19T06:01:10+01:00;229.801514;230.527115;0.025556
2019-03-19T06:01:11+01:00;229.839493;230.573761;0.023641
2019-03-19T06:01:13+01:00;229.805389;230.540527;0.014999
2019-03-19T06:01:14+01:00;229.743683;230.480988;0.011323
2019-03-19T06:01:15+01:00;229.755661;230.516891;0.037587
2019-03-19T06:01:16+01:00;229.796539;230.524887;0.012745
2019-03-19T06:01:17+01:00;229.82959;230.54567;0.009996
2019-03-19T06:01:20+01:00;229.744537;230.475708;0.014459
2019-03-19T06:01:21+01:00;229.707443;230.450195;0.014955
2019-03-19T06:01:26+01:00;229.668686;230.397171;0.011304
2019-03-19T06:01:27+01:00;229.737244;230.473053;0.00962
2019-03-19T06:01:28+01:00;229.754395;230.500946;0.013298
2019-03-19T06:01:30+01:00;229.782852;230.499313;0.022501
