Time;I RMS phase A;I RMS phase B;I RMS phase C
2019-03-19T05:06:39+01:00;1.795656;0.071763;0.026477
2019-03-19T05:06:40+01:00;1.797775;0.072362;0.026379
2019-03-19T05:06:45+01:00;1.79548;0.071995;0.026481
2019-03-19T05:06:46+01:00;1.796863;0.073136;0.028442
2019-03-19T05:06:47+01:00;1.795679;0.071398;0.026793
2019-03-19T05:06:52+01:00;1.79507;0.071233;0.026661
2019-03-19T05:06:53+01:00;1.795745;0.071545;0.027793
2019-03-19T05:07:01+01:00;1.796795;0.072781;0.026245
2019-03-19T05:07:02+01:00;1.796864;0.072247;0.027225
2019-03-19T05:07:08+01:00;1.797172;0.072352;0.028364
2019-03-19T05:07:09+01:00;1.796689;0.070762;0.028648
2019-03-19T05:07:10+01:00;1.798088;0.072415;0.02774
2019-03-19T05:07:15+01:00;null;null;0.02612
2019-03-19T05:07:16+01:00;1.79471;0.071434;0.026931
2019-03-19T05:07:17+01:00;1.796484;0.072168;0.027058
2019-03-19T05:07:24+01:00;1.796525;0.07124;0.026729
2019-03-19T05:07:25+01:00;1.797523;0.072547;0.028615
2019-03-19T05:07:26+01:00;1.797628;0.072346;null
2019-03-19T05:07:28+01:00;1.797447;0.072608;0.027091
2019-03-19T05:07:29+01:00;1.796382;0.071642;0.028104
2019-03-19T05:07:30+01:00;1.79752;0.072749;0.028231
2019-03-19T05:07:31+01:00;1.795856;0.071363;0.027474
2019-03-19T05:07:32+01:00;1.798421;0.072227;0.027984
2019-03-19T05:07:35+01:00;1.798292;0.07256;0.029375
2019-03-19T05:07:36+01:00;1.798339;0.07312;0.02883
2019-03-19T05:07:41+01:00;1.797071;0.072552;0.027962
2019-03-19T05:07:42+01:00;1.79886;0.072504;0.026147
2019-03-19T05:07:43+01:00;1.798624;0.072677;0.028296
2019-03-19T05:07:48+01:00;1.798059;0.071492;0.027398
2019-03-19T05:07:49+01:00;1.797313;0.07229;0.026071
2019-03-19T05:07:54+01:00;1.796291;0.071049;0.026158
2019-03-19T05:07:55+01:00;1.798032;0.07297;0.03088
2019-03-19T05:07:56+01:00;1.797563;0.072598;0.028298
2019-03-19T05:07:58+01:00;null;null;0.027976
2019-03-19T05:07:59+01:00;1.798587;0.072542;0.02735
2019-03-19T05:08:00+01:00;1.797425;0.071997;0.027559
2019-03-19T05:08:01+01:00;1.796036;0.072317;0.025592
2019-03-19T05:08:02+01:00;1.795124;0.071044;0.026296
2019-03-19T05:08:05+01:00;1.796057;0.071658;0.027125
2019-03-19T05:08:06+01:00;1.796416;0.071889;0.028522
2019-03-19T05:08:11+01:00;1.795603;0.071015;0.026617
2019-03-19T05:08:12+01:00;1.796932;0.072592;0.027825
2019-03-19T05:08:13+01:00;1.797631;0.07181;0.027064
2019-03-19T05:08:16+01:00;1.796118;0.072794;0.026355
2019-03-19T05:08:17+01:00;1.795892;0.072537;0.027764
2019-03-19T05:08:18+01:00;1.797574;0.072044;0.026431
2019-03-19T05:08:19+01:00;1.797377;0.072891;0.027046
2019-03-19T05:08:22+01:00;1.796988;0.071528;0.027804
2019-03-19T05:08:23+01:00;1.796701;0.071321;0.026801
2019-03-19T05:08:29+01:00;1.798286;0.072643;0.028887
2019-03-19T05:08:30+01:00;1.796304;0.071079;0.023522
2019-03-19T05:08:35+01:00;1.796557;0.072231;0.028171
2019-03-19T05:08:36+01:00;1.796791;0.071952;0.024961
2019-03-19T05:08:39+01:00;1.796999;0.070862;0.023568
2019-03-19T05:08:40+01:00;1.795759;0.071462;0.025879
2019-03-19T05:08:41+01:00;1.797143;null;0.027343
2019-03-19T05:08:42+01:00;1.79755;0.071543;0.02736
2019-03-19T05:08:43+01:00;1.797672;0.072315;0.029737
2019-03-19T05:08:46+01:00;1.796344;0.072962;0.026925
2019-03-19T05:08:47+01:00;1.796146;0.071653;0.02579
2019-03-19T05:08:48+01:00;1.797663;0.072017;0.028327
2019-03-19T05:08:49+01:00;1.795957;0.072618;0.026338
2019-03-19T05:08:52+01:00;1.794751;0.071278;0.025306
2019-03-19T05:08:53+01:00;1.795115;0.071123;0.027556
2019-03-19T05:08:56+01:00;1.794892;0.070925;0.026322
2019-03-19T05:08:57+01:00;1.794104;0.071639;0.026623
2019-03-19T05:08:58+01:00;1.796028;0.072829;0.026804
2019-03-19T05:08:59+01:00;1.794204;0.071198;0.026984
2019-03-19T05:09:00+01:00;1.79722;0.072891;0.027693
2019-03-19T05:09:03+01:00;1.795131;0.072081;0.02665
2019-03-19T05:09:04+01:00;1.795831;0.072751;0.028245
2019-03-19T05:09:05+01:00;1.79574;0.07283;0.029202
2019-03-19T05:09:06+01:00;1.794719;0.0712;0.026269
2019-03-19T05:09:09+01:00;1.795088;0.070605;0.025861
2019-03-19T05:09:10+01:00;1.797595;0.07324;0.027945
2019-03-19T05:09:11+01:00;1.796366;0.072314;0.029034
2019-03-19T05:09:12+01:00;1.796095;0.072708;0.027198
2019-03-19T05:09:13+01:00;1.795351;0.071739;0.027043
2019-03-19T05:09:16+01:00;1.797297;0.072666;0.028093
2019-03-19T05:09:17+01:00;1.794278;0.071115;0.027968
2019-03-19T05:09:18+01:00;1.796582;0.072503;0.0273
2019-03-19T05:09:19+01:00;1.79461;0.071486;0.025763
2019-03-19T05:09:22+01:00;1.796991;0.072326;0.028363
2019-03-19T05:09:23+01:00;1.795633;0.072355;0.026655
2019-03-19T05:09:26+01:00;1.796157;0.072856;0.027059
2019-03-19T05:09:27+01:00;1.797685;0.073095;0.026783
2019-03-19T05:09:28+01:00;1.797189;0.072712;0.027699
2019-03-19T05:09:29+01:00;1.797064;0.072184;0.025704
2019-03-19T05:09:30+01:00;1.796805;0.071833;0.026495
2019-03-19T05:09:33+01:00;1.794777;0.071918;0.027807
2019-03-19T05:09:34+01:00;1.795654;0.071457;0.028
2019-03-19T05:09:36+01:00;1.797112;0.071289;0.027609
2019-03-19T05:09:37+01:00;1.796072;0.071665;0.027234
2019-03-19T05:09:38+01:00;1.79832;0.07036;0.025918
2019-03-19T05:09:39+01:00;1.803127;1.775727;0.027062
2019-03-19T05:09:40+01:00;1.802139;1.774509;0.025131
2019-03-19T05:09:43+01:00;1.801286;1.770734;0.025849
2019-03-19T05:09:44+01:00;1.801076;1.770378;0.025222
2019-03-19T05:09:45+01:00;1.802654;1.769264;0.027364
2019-03-19T05:09:46+01:00;1.800866;1.767418;0.025564
2019-03-19T05:09:47+01:00;1.800167;1.766673;0.028242
2019-03-19T05:09:50+01:00;1.801845;1.765467;0.026489
2019-03-19T05:09:51+01:00;1.802635;1.764933;0.028723
2019-03-19T05:09:52+01:00;1.802453;1.763198;0.028538
2019-03-19T05:09:53+01:00;1.801679;1.763253;0.028067
2019-03-19T05:09:56+01:00;1.799632;1.759538;0.024518
2019-03-19T05:09:57+01:00;1.800024;1.759457;0.028416
2019-03-19T05:09:58+01:00;1.800436;1.758859;0.027836
2019-03-19T05:09:59+01:00;1.798218;1.756996;0.025427
2019-03-19T05:10:00+01:00;1.801236;1.756926;0.028138
2019-03-19T05:10:03+01:00;1.800139;1.754523;0.028618
2019-03-19T05:10:04+01:00;1.801725;1.755916;0.025977
2019-03-19T05:10:06+01:00;1.799552;1.753271;0.027191
2019-03-19T05:10:07+01:00;1.799632;1.75289;0.026702
2019-03-19T05:10:08+01:00;1.801232;1.752682;0.028581
2019-03-19T05:10:09+01:00;1.800508;1.751391;0.026866
2019-03-19T05:10:10+01:00;1.799288;1.751899;0.026997
2019-03-19T05:10:11+01:00;1.801248;null;null
2019-03-19T05:10:13+01:00;1.799823;1.750114;0.02826
2019-03-19T05:10:14+01:00;1.802607;1.752061;0.02542
2019-03-19T05:10:15+01:00;1.80309;1.751781;0.025319
2019-03-19T05:10:16+01:00;1.802056;1.751559;0.027203
2019-03-19T05:10:17+01:00;1.801525;1.751417;0.02588
2019-03-19T05:10:20+01:00;1.798315;1.748292;0.026686
2019-03-19T05:10:21+01:00;1.801077;1.749362;0.028456
2019-03-19T05:10:26+01:00;1.801137;1.749112;0.025652
2019-03-19T05:10:27+01:00;1.800495;1.748077;0.029134
2019-03-19T05:10:28+01:00;1.799397;1.747787;0.026174
2019-03-19T05:10:30+01:00;1.79961;1.747439;0.02554
2019-03-19T05:10:31+01:00;1.800629;1.747758;0.026625
2019-03-19T05:10:32+01:00;1.801974;1.748729;0.02814
2019-03-19T05:10:33+01:00;1.800051;1.746909;0.025587
2019-03-19T05:10:34+01:00;1.798593;1.747013;0.025458
2019-03-19T05:10:36+01:00;1.801313;1.746941;0.02665
2019-03-19T05:10:37+01:00;1.798399;1.746019;0.029604
2019-03-19T05:10:38+01:00;1.798912;1.747046;0.027206
2019-03-19T05:10:43+01:00;null;1.747381;0.0282
2019-03-19T05:10:44+01:00;1.79987;1.747189;0.028005
2019-03-19T05:10:45+01:00;1.802656;1.747854;0.025385
2019-03-19T05:10:50+01:00;1.801548;1.746225;0.027899
2019-03-19T05:10:51+01:00;1.800769;1.746631;0.026588
2019-03-19T05:10:56+01:00;1.800165;1.746815;0.025975
2019-03-19T05:10:57+01:00;1.801107;1.747267;0.02554
2019-03-19T05:10:58+01:00;1.799663;1.746023;0.025691
2019-03-19T05:11:00+01:00;1.801168;1.747321;0.026686
2019-03-19T05:11:01+01:00;1.802624;1.747482;0.027895
2019-03-19T05:11:02+01:00;1.800403;1.746738;0.026757
2019-03-19T05:11:06+01:00;null;1.746044;0.023797
2019-03-19T05:11:07+01:00;1.799359;1.744954;0.028852
2019-03-19T05:11:08+01:00;1.801594;1.746039;0.026075
2019-03-19T05:11:14+01:00;1.800899;1.745806;0.026552
2019-03-19T05:11:15+01:00;1.802095;1.746531;0.026838
2019-03-19T05:11:22+01:00;1.799435;1.74444;0.027243
2019-03-19T05:11:23+01:00;1.799757;1.745761;0.02529
2019-03-19T05:11:24+01:00;1.800782;1.744921;0.026327
2019-03-19T05:11:29+01:00;1.798795;1.744176;0.027143
2019-03-19T05:11:30+01:00;1.800544;1.745974;0.026757
2019-03-19T05:11:37+01:00;1.80212;1.745685;0.028802
2019-03-19T05:11:38+01:00;1.80161;1.745731;0.026945
2019-03-19T05:11:46+01:00;1.799078;1.743919;0.028747
2019-03-19T05:11:47+01:00;1.797954;1.743944;0.028666
2019-03-19T05:11:52+01:00;1.800825;1.744543;0.026507
2019-03-19T05:11:53+01:00;1.802782;1.74709;0.024518
2019-03-19T05:11:54+01:00;1.799926;1.744174;0.027883
2019-03-19T05:11:57+01:00;1.799886;1.744526;0.028023
2019-03-19T05:11:58+01:00;1.800154;1.744393;0.026753
2019-03-19T05:12:00+01:00;null;1.744875;0.026972
2019-03-19T05:12:01+01:00;1.800947;1.745321;0.026068
2019-03-19T05:12:02+01:00;1.800858;1.744309;0.025414
2019-03-19T05:12:09+01:00;null;1.74503;0.027382
2019-03-19T05:12:10+01:00;1.802191;1.746645;0.024617
2019-03-19T05:12:11+01:00;1.798863;1.743967;0.026691
2019-03-19T05:12:16+01:00;1.798595;1.743994;0.028175
2019-03-19T05:12:17+01:00;1.800246;1.745378;0.026861
2019-03-19T05:12:27+01:00;1.801434;1.745585;0.024321
2019-03-19T05:12:28+01:00;1.799045;1.743961;0.027299
2019-03-19T05:12:33+01:00;1.797834;1.743641;0.028767
2019-03-19T05:12:34+01:00;1.798651;1.743958;0.028717
2019-03-19T05:12:40+01:00;1.796575;1.743421;0.028423
2019-03-19T05:12:41+01:00;1.800557;1.744584;0.025694
2019-03-19T05:12:44+01:00;1.80088;1.745322;0.025539
2019-03-19T05:12:45+01:00;1.798587;1.743613;0.027466
2019-03-19T05:12:46+01:00;1.799076;1.744347;0.027876
2019-03-19T05:12:47+01:00;1.79861;1.744257;0.028989
2019-03-19T05:12:50+01:00;1.797043;1.743266;0.027296
2019-03-19T05:12:51+01:00;1.798182;1.743121;0.026402
2019-03-19T05:12:57+01:00;1.797838;1.742991;0.028825
2019-03-19T05:12:58+01:00;1.79902;1.74382;0.025634
2019-03-19T05:13:01+01:00;1.800072;1.745088;0.027427
2019-03-19T05:13:02+01:00;1.801192;1.745079;0.02476
2019-03-19T05:13:03+01:00;1.797544;1.744368;0.02658
2019-03-19T05:13:04+01:00;1.799141;1.74368;0.02757
2019-03-19T05:13:07+01:00;1.798084;1.743509;0.02619
2019-03-19T05:13:08+01:00;1.797642;1.742826;0.027231
2019-03-19T05:13:09+01:00;1.798748;1.7443;0.026975
2019-03-19T05:13:10+01:00;1.800614;1.743966;0.025934
2019-03-19T05:13:11+01:00;1.798352;1.742805;0.026605
2019-03-19T05:13:14+01:00;1.796952;1.742416;0.027902
2019-03-19T05:13:15+01:00;1.798154;1.742859;0.025971
2019-03-19T05:13:16+01:00;1.797745;1.742569;0.025842
2019-03-19T05:13:17+01:00;1.796584;1.741924;0.027211
2019-03-19T05:13:20+01:00;1.798693;1.74266;0.02921
2019-03-19T05:13:21+01:00;1.795912;1.741122;0.027114
2019-03-19T05:13:22+01:00;1.795943;1.741535;null
2019-03-19T05:13:24+01:00;1.797782;1.742521;0.027083
2019-03-19T05:13:25+01:00;1.796818;1.741922;0.028468
2019-03-19T05:13:26+01:00;1.796461;1.741844;0.026429
2019-03-19T05:13:27+01:00;1.797458;1.742577;0.029114
2019-03-19T05:13:28+01:00;1.79784;1.742091;0.027892
2019-03-19T05:13:31+01:00;1.799359;1.743524;0.027424
2019-03-19T05:13:32+01:00;1.79781;1.742655;0.027502
2019-03-19T05:13:33+01:00;1.796458;1.742164;0.028911
2019-03-19T05:13:34+01:00;1.797668;1.741374;0.026069
2019-03-19T05:13:37+01:00;1.795748;1.740963;0.029805
2019-03-19T05:13:38+01:00;1.795527;1.7407;0.029198
2019-03-19T05:13:39+01:00;1.795395;1.74135;0.02758
2019-03-19T05:13:40+01:00;1.79773;1.742225;0.026818
2019-03-19T05:13:41+01:00;1.797989;1.742619;0.029573
2019-03-19T05:13:44+01:00;1.796975;1.743063;0.026874
2019-03-19T05:13:45+01:00;1.796385;1.74114;0.027273
2019-03-19T05:13:48+01:00;1.795183;1.741568;0.028013
2019-03-19T05:13:49+01:00;1.798516;1.742698;0.02676
2019-03-19T05:13:50+01:00;1.79593;1.741217;0.027796
2019-03-19T05:13:51+01:00;1.797467;1.74117;0.028171
2019-03-19T05:13:52+01:00;1.797812;1.743044;0.02752
2019-03-19T05:13:54+01:00;null;null;0.028602
2019-03-19T05:13:55+01:00;1.79901;1.743413;0.027651
2019-03-19T05:13:56+01:00;1.79653;1.741346;0.026597
2019-03-19T05:13:57+01:00;1.79693;1.742251;0.025017
2019-03-19T05:13:58+01:00;1.797803;1.741596;0.02827
2019-03-19T05:14:01+01:00;1.797304;1.741456;0.027999
2019-03-19T05:14:02+01:00;1.795851;1.740928;0.026259
2019-03-19T05:14:07+01:00;1.796161;1.741905;0.02664
2019-03-19T05:14:08+01:00;1.795676;1.742107;0.02647
2019-03-19T05:14:09+01:00;1.796986;1.741588;0.028617
2019-03-19T05:14:11+01:00;1.797843;1.7425;0.027669
2019-03-19T05:14:12+01:00;1.798653;1.743314;0.026323
2019-03-19T05:14:13+01:00;1.794389;1.741528;0.026344
2019-03-19T05:14:14+01:00;1.795785;1.740236;0.027754
2019-03-19T05:14:15+01:00;1.795679;1.741461;0.030114
2019-03-19T05:14:18+01:00;1.799796;1.743178;0.027054
2019-03-19T05:14:19+01:00;1.796895;1.742794;0.024779
2019-03-19T05:14:20+01:00;1.796749;1.742034;0.027493
2019-03-19T05:14:21+01:00;1.797775;1.742528;0.027448
2019-03-19T05:14:24+01:00;1.794836;1.74049;0.027353
2019-03-19T05:14:25+01:00;1.795461;1.741223;0.027526
2019-03-19T05:14:26+01:00;1.798476;1.742097;0.028531
2019-03-19T05:14:27+01:00;1.794574;1.741488;0.028703
2019-03-19T05:14:28+01:00;1.797174;1.742767;0.025596
2019-03-19T05:14:31+01:00;1.797763;1.742722;0.029327
2019-03-19T05:14:32+01:00;1.79827;1.741233;0.028924
2019-03-19T05:14:34+01:00;1.798108;1.74159;0.028112
2019-03-19T05:14:35+01:00;1.796554;1.742936;0.026302
2019-03-19T05:14:36+01:00;1.797329;1.741157;0.027053
2019-03-19T05:14:37+01:00;1.796846;1.740872;0.027516
2019-03-19T05:14:38+01:00;1.796485;1.740905;0.028603
2019-03-19T05:14:39+01:00;1.797024;1.742218;0.025861
2019-03-19T05:14:41+01:00;null;null;0.026728
2019-03-19T05:14:42+01:00;1.796123;1.742028;0.024866
2019-03-19T05:14:43+01:00;1.797728;1.741436;0.027114
2019-03-19T05:14:44+01:00;1.795282;1.741798;0.026289
2019-03-19T05:14:45+01:00;1.794962;1.739843;0.02702
2019-03-19T05:14:48+01:00;1.797481;1.741613;0.029093
2019-03-19T05:14:49+01:00;1.798487;1.742259;0.025909
2019-03-19T05:14:52+01:00;1.795935;1.741608;0.027127
2019-03-19T05:14:53+01:00;1.797421;1.741852;0.026157
2019-03-19T05:14:54+01:00;1.794283;1.739736;0.027903
2019-03-19T05:14:55+01:00;1.793914;1.740528;0.02829
2019-03-19T05:14:56+01:00;1.797325;1.741495;0.02691
2019-03-19T05:14:58+01:00;1.794296;1.739993;0.025323
2019-03-19T05:14:59+01:00;1.795052;1.740484;0.026154
2019-03-19T05:15:00+01:00;1.7972;1.74158;0.027317
2019-03-19T05:15:01+01:00;1.794923;1.739821;0.026348
2019-03-19T05:15:02+01:00;1.796838;1.741645;0.027245
2019-03-19T05:15:05+01:00;1.794764;1.740455;0.026134
2019-03-19T05:15:06+01:00;1.796186;1.740448;0.027372
2019-03-19T05:15:07+01:00;1.794664;1.740013;0.025521
2019-03-19T05:15:08+01:00;1.795846;1.74052;0.027837
2019-03-19T05:15:09+01:00;1.796474;1.741222;0.028859
2019-03-19T05:15:12+01:00;1.794018;1.739529;0.027811
2019-03-19T05:15:13+01:00;1.794846;1.739521;0.025385
2019-03-19T05:15:18+01:00;0.181648;1.727411;0.027302
2019-03-19T05:15:19+01:00;0.181451;1.727348;0.027482
2019-03-19T05:15:22+01:00;0.181519;1.727035;0.028081
2019-03-19T05:15:23+01:00;0.181702;1.728045;0.026617
2019-03-19T05:15:24+01:00;0.182543;null;0.028411
2019-03-19T05:15:25+01:00;0.18229;1.728594;0.026934
2019-03-19T05:15:26+01:00;0.181671;1.727998;0.026187
2019-03-19T05:15:28+01:00;0.182071;1.727341;0.028702
2019-03-19T05:15:29+01:00;0.182528;1.729898;0.029467
2019-03-19T05:15:30+01:00;0.181341;1.727351;0.027219
2019-03-19T05:15:35+01:00;0.182199;1.728447;0.026436
2019-03-19T05:15:36+01:00;0.182175;1.728256;0.02821
2019-03-19T05:15:39+01:00;0.182244;1.728412;0.027718
2019-03-19T05:15:40+01:00;0.181675;1.727636;0.026753
2019-03-19T05:15:41+01:00;0.182152;1.726993;0.026835
2019-03-19T05:15:42+01:00;0.182014;1.727839;0.028275
2019-03-19T05:15:43+01:00;0.182354;1.728;0.028747
2019-03-19T05:15:45+01:00;0.18206;1.728835;0.026994
2019-03-19T05:15:46+01:00;0.180521;1.72669;0.027195
2019-03-19T05:15:47+01:00;0.182413;1.728784;0.026045
2019-03-19T05:15:48+01:00;0.182343;1.728418;0.026111
2019-03-19T05:15:49+01:00;0.182079;1.728017;0.027426
2019-03-19T05:15:52+01:00;0.182163;1.728713;0.027364
2019-03-19T05:15:53+01:00;0.182656;1.728585;0.024609
2019-03-19T05:15:54+01:00;0.182917;1.728754;0.0271
2019-03-19T05:15:55+01:00;0.182074;1.72707;0.027874
2019-03-19T05:15:56+01:00;0.182053;1.727895;0.026706
2019-03-19T05:15:58+01:00;null;null;0.028475
2019-03-19T05:15:59+01:00;0.182768;1.729561;0.026228
2019-03-19T05:16:00+01:00;0.181635;1.728897;0.02789
2019-03-19T05:16:05+01:00;0.182522;1.730149;0.028494
2019-03-19T05:16:06+01:00;0.181312;1.72711;0.028597
2019-03-19T05:16:07+01:00;0.182826;null;null
2019-03-19T05:16:09+01:00;0.181214;1.7282;0.028198
2019-03-19T05:16:10+01:00;0.181419;1.728841;0.02913
2019-03-19T05:16:11+01:00;0.18334;1.730243;0.026085
2019-03-19T05:16:12+01:00;0.182508;1.729842;0.026241
2019-03-19T05:16:13+01:00;0.181415;1.727706;0.029717
2019-03-19T05:16:15+01:00;0.18204;1.727868;0.029015
2019-03-19T05:16:16+01:00;0.183039;1.72912;0.029013
2019-03-19T05:16:17+01:00;0.182456;1.73007;0.026496
2019-03-19T05:16:22+01:00;0.182022;1.728801;0.027127
2019-03-19T05:16:23+01:00;0.182739;1.728577;0.026045
2019-03-19T05:16:24+01:00;0.182126;1.729016;0.027298
2019-03-19T05:16:29+01:00;0.181418;1.72819;0.026321
2019-03-19T05:16:30+01:00;0.182968;1.729913;0.027172
2019-03-19T05:16:38+01:00;0.182496;1.729746;0.027152
2019-03-19T05:16:39+01:00;0.181478;1.728805;0.027248
2019-03-19T05:16:44+01:00;0.181378;1.72874;0.028663
2019-03-19T05:16:45+01:00;0.183655;1.730981;0.026051
2019-03-19T05:16:52+01:00;0.182795;1.73077;0.027761
2019-03-19T05:16:53+01:00;0.181764;1.727914;0.028929
2019-03-19T05:16:54+01:00;0.182892;1.730078;0.024828
2019-03-19T05:17:01+01:00;0.182455;1.728871;0.028029
2019-03-19T05:17:02+01:00;0.181414;1.727721;0.026372
2019-03-19T05:17:08+01:00;0.183007;1.729578;0.028089
2019-03-19T05:17:09+01:00;0.182063;1.728348;0.025308
2019-03-19T05:17:18+01:00;0.182454;1.728251;0.028199
2019-03-19T05:17:19+01:00;0.182164;1.728432;0.029307
2019-03-19T05:17:20+01:00;0.181856;1.728186;0.027356
2019-03-19T05:17:25+01:00;0.182082;1.726707;0.028265
2019-03-19T05:17:26+01:00;0.181657;1.727838;0.026785
2019-03-19T05:17:31+01:00;0.183067;1.72861;0.027904
2019-03-19T05:17:32+01:00;0.181875;1.729769;0.027392
2019-03-19T05:17:33+01:00;0.180589;null;null
2019-03-19T05:17:35+01:00;0.182871;1.729892;0.029628
2019-03-19T05:17:36+01:00;0.182144;1.727423;0.024782
2019-03-19T05:17:37+01:00;0.181931;1.728671;0.027476
2019-03-19T05:17:38+01:00;0.182366;1.728407;0.028517
2019-03-19T05:17:39+01:00;0.182609;1.729518;0.026586
2019-03-19T05:17:42+01:00;0.181057;1.727898;0.027725
2019-03-19T05:17:43+01:00;0.182344;1.72919;0.028113
2019-03-19T05:17:48+01:00;0.18115;1.727667;0.02709
2019-03-19T05:17:49+01:00;0.181984;1.726408;0.025308
2019-03-19T05:17:50+01:00;0.182845;1.729046;0.0282
2019-03-19T05:17:53+01:00;0.182235;1.727678;0.028809
2019-03-19T05:17:54+01:00;0.182049;1.727904;0.028094
2019-03-19T05:17:55+01:00;0.182201;1.727613;0.025303
2019-03-19T05:17:56+01:00;0.181931;1.728263;0.027547
2019-03-19T05:17:59+01:00;0.18241;1.72871;0.025767
2019-03-19T05:18:00+01:00;0.181573;1.726421;0.026244
2019-03-19T05:18:05+01:00;null;1.726853;0.026537
2019-03-19T05:18:06+01:00;0.182521;1.728007;0.027487
2019-03-19T05:18:07+01:00;0.181709;1.726419;0.027877
2019-03-19T05:18:12+01:00;0.182852;1.728096;0.026889
2019-03-19T05:18:13+01:00;0.18267;1.727454;0.029052
2019-03-19T05:18:18+01:00;0.182828;1.728049;0.029145
2019-03-19T05:18:19+01:00;0.181171;1.727026;0.027955
2019-03-19T05:18:20+01:00;0.183057;1.727687;0.028401
2019-03-19T05:18:23+01:00;0.181964;1.727209;0.027306
2019-03-19T05:18:24+01:00;0.1823;1.727804;0.03036
2019-03-19T05:18:25+01:00;0.182453;1.726704;0.027611
2019-03-19T05:18:26+01:00;0.180797;1.72584;0.027633
2019-03-19T05:18:29+01:00;0.182434;1.728117;0.027979
2019-03-19T05:18:30+01:00;0.180964;1.726302;0.026711
2019-03-19T05:18:36+01:00;0.182277;1.728451;0.027121
2019-03-19T05:18:37+01:00;0.181925;1.727423;0.029119
2019-03-19T05:18:40+01:00;0.182458;1.725286;0.02693
2019-03-19T05:18:41+01:00;0.182763;1.727131;0.024998
2019-03-19T05:18:42+01:00;0.181414;1.724915;0.028145
2019-03-19T05:18:43+01:00;0.181101;1.725057;0.02818
2019-03-19T05:18:46+01:00;0.181927;1.72663;0.02678
2019-03-19T05:18:47+01:00;0.182934;1.727354;0.024494
2019-03-19T05:18:48+01:00;null;1.726748;0.025383
2019-03-19T05:18:49+01:00;0.182443;1.726886;0.02601
2019-03-19T05:18:50+01:00;0.182202;1.726621;0.025405
2019-03-19T05:18:53+01:00;0.18173;1.725858;0.029341
2019-03-19T05:18:54+01:00;0.180945;1.725072;0.030284
2019-03-19T05:18:56+01:00;0.181367;1.725424;0.027778
2019-03-19T05:18:57+01:00;0.182296;1.727318;0.024874
2019-03-19T05:18:58+01:00;0.181339;1.725222;0.03026
2019-03-19T05:18:59+01:00;0.181539;1.724772;0.027654
2019-03-19T05:19:00+01:00;0.181223;1.727013;0.027543
2019-03-19T05:19:03+01:00;0.182356;1.72807;0.027383
2019-03-19T05:19:04+01:00;0.181006;1.726146;0.027426
2019-03-19T05:19:05+01:00;0.1818;1.725336;0.02592
2019-03-19T05:19:06+01:00;0.181999;1.725243;0.02658
2019-03-19T05:19:07+01:00;0.182069;1.724925;0.02666
2019-03-19T05:19:10+01:00;0.182509;1.725828;0.026242
2019-03-19T05:19:11+01:00;0.182581;1.72775;0.02669
2019-03-19T05:19:12+01:00;0.181852;1.72637;0.027075
2019-03-19T05:19:13+01:00;0.181259;1.725306;0.026943
2019-03-19T05:19:16+01:00;0.182104;1.725213;0.027876
2019-03-19T05:19:17+01:00;0.18207;1.725513;0.026165
2019-03-19T05:19:18+01:00;0.182626;1.726504;null
2019-03-19T05:19:20+01:00;0.18203;1.726694;0.028609
2019-03-19T05:19:21+01:00;0.182324;1.725673;0.026017
2019-03-19T05:19:22+01:00;0.181363;1.726056;null
2019-03-19T05:19:23+01:00;0.182351;1.72688;0.026752
2019-03-19T05:19:24+01:00;0.181693;1.725618;0.028285
2019-03-19T05:19:26+01:00;null;1.724102;0.029341
2019-03-19T05:19:27+01:00;0.181747;1.724366;0.028708
2019-03-19T05:19:28+01:00;0.180887;1.724208;0.027321
2019-03-19T05:19:29+01:00;0.181399;1.724382;0.029362
2019-03-19T05:19:30+01:00;0.180929;1.725651;0.028578
2019-03-19T05:19:33+01:00;0.182455;1.727294;0.02843
2019-03-19T05:19:34+01:00;0.182393;1.724887;0.029269
2019-03-19T05:19:35+01:00;null;1.726128;0.028918
2019-03-19T05:19:36+01:00;0.181714;1.724907;0.023929
